,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
TARTD,0.5372403162905999,0.46989493114209135,"[(0.8537970191625266, 22), (0.8539744499645138, 3), (0.8514904187366926, 1), (0.8605393896380411, 1), (0.8541518807665011, 1), (0.8598296664300923, 1)]",Other Amino Acid Metabolism,L(+)-tartrate dehydratase,['none'],tartr__L_c --> h2o_c + oaa_c,
PAPA160,0.535031945875272,0.4708001949487831,"[(0.9999999999999998, 5), (0.12718299833416047, 3), (0.9999999999999999, 3), (0.1271829983341618, 2), (1.0, 1), (0.9999999999999988, 1), (0.5701827187315918, 1), (0.12718299833440816, 1), (0.5701827187315935, 1), (0.12718299833415958, 1), (0.570182718731592, 1), (0.9999999999999996, 1), (0.12718299833416113, 1), (0.5701827187315939, 1), (0.5701827187315909, 1), (0.1271829983341587, 1), (0.12718299833416158, 1), (0.5701827187315944, 1), (0.9999999999999997, 1), (0.5701827187315913, 1)]",Fatty Acid Metabolism,Phosphatidate phosphatase (n-C16:0),['Rv1755c'],h2o_c + pa160_c --> 12dgr160_c + pi_c,
UGMDDS2,0.533055995470523,0.4716126329298024,"[(0.5001096411081061, 7), (0.5001461881441415, 6), (0.5001279146261238, 4), (0.5000730940720707, 2), (1.0, 1), (0.25305167750895396, 1), (0.5459213507784518, 1), (0.6906658869965645, 1), (0.6079964914845406, 1), (0.5001827351801769, 1), (0.5526277318909436, 1), (0.4784555222571449, 1), (0.5035450624954316, 1), (0.5298589284409034, 1)]",Peptidoglycan Metabolism,UGMDDS2,['Rv2157c'],alaala_c + atp_c + uggmd_c --> adp_c + h_c + pi_c + uggmda_c,
ACACT1r,0.5310133877790062,0.47245492246187215,"[(0.9990552668871044, 25), (0.9981105337742089, 1), (0.9938592347661787, 1), (0.9997638167217762, 1), (0.9428436466698158, 1)]",Pyruvate Metabolism,Acetyl-CoA C-acetyltransferase,"['Rv1135A', 'Rv1323', 'Rv3556']",2.0 accoa_c <=> aacoa_c + coa_c,
G5SADs,0.5302615328875202,0.47276558566045757,"[(0.4444444444444444, 13), (0.3333333333333333, 11), (0.5555555555555556, 2), (0.38888888888888884, 2), (0.2222222222222222, 1)]",Arginine and Proline Metabolism,L-glutamate 5-semialdehyde dehydratase (spontaneous),[],glu5sa_c --> 1pyr5c_c + h2o_c + h_c,
GXRA,0.5276800846678407,0.47383481488486323,"[(0.6808937671591758, 1), (0.3496010718998056, 1), (0.6808937671588493, 1), (0.6045612154992741, 1), (0.6808937671567364, 1), (0.6045612154992541, 1), (0.9999999999999682, 1), (0.6045612154930959, 1), (0.3445974505441214, 1), (0.3445974505441052, 1), (0.6808937671591289, 1), (0.34459745054415514, 1), (0.27827214159558067, 1), (0.6808937671591437, 1), (0.9999999999999754, 1), (0.9999999999999722, 1), (0.9999999999999651, 1), (0.6045612154992772, 1), (0.34459745054410496, 1), (0.3445974505430103, 1), (0.34960107188358525, 1), (0.9999999999999738, 1), (0.06074609232242201, 1), (0.6045612154992739, 1), (0.9999999999999751, 1), (0.3445974505441727, 1), (0.6045612154992677, 1), (0.3445974505441207, 1), (0.9999999999999646, 1)]",Glyoxylate Metabolism,Glyoxylate reductive aminase,['Rv2780'],glx_c + h_c + nadh_c + nh4_c --> gly_c + h2o_c + nad_c,['Rv2780']
PGPP160190,0.5266032142299966,0.4742820404910454,"[(0.3333333333333333, 11), (0.41666666666666663, 6), (0.6666666666666666, 5), (0.5, 3), (0.25, 2), (0.0, 1), (0.16666666666666666, 1)]",Membrane Metabolism,"phosphatidylglycerol phosphate phosphatase (C16:0, C19:0)",[],h2o_c + pgp160190_c --> pg160190_c + pi_c,
RNDR1,0.525498430992621,0.47474158866482596,"[(0.7311842105263159, 5), (0.7305526315789475, 3), (0.7309736842105263, 2), (0.731421052631579, 2), (0.7308157894736842, 2), (0.7313947368421053, 2), (0.7317105263157895, 2), (0.7307368421052632, 1), (0.7333947368421053, 1), (0.7316842105263158, 1), (0.7305, 1), (0.7310000000000001, 1), (0.7312894736842106, 1), (0.7317894736842105, 1), (0.730921052631579, 1), (0.7303421052631579, 1), (0.7318289473684211, 1), (0.7310526315789474, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (ADP),"['Rv1981c', 'Rv3048c', 'Rv0570', 'Rv3051c']",adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,
GLYC3Pabc,0.5229225127825662,0.4758159588685792,"[(0.04067796610169491, 4), (0.06101694915254237, 4), (0.04745762711864406, 3), (0.05084745762711864, 3), (0.05254237288135593, 2), (0.06271186440677966, 2), (0.05762711864406779, 2), (0.09152542372881356, 1), (0.027118644067796606, 1), (0.06440677966101695, 1), (0.06779661016949153, 1), (0.07118644067796609, 1), (0.07457627118644067, 1), (0.04406779661016949, 1), (0.05423728813559322, 1), (0.016949152542372878, 1)]",Transport,sn-Glycerol 3-phosphate transport via ABC system,"['Rv2835c', 'Rv2832c', 'Rv2834c', 'Rv2833c']",atp_c + glyc3p_e + h2o_c --> adp_c + glyc3p_c + h_c + pi_c,
TMDS,0.5209009672386393,0.476661953020742,"[(0.8199808597564697, 3), (0.8200473785400391, 3), (0.8199610710144043, 2), (0.8201074600219727, 2), (0.8200006484985352, 2), (0.8200078010559082, 2), (0.8198480606079102, 1), (0.0, 1), (0.8199412822723389, 1), (0.8199708461761475, 1), (0.8199279308319092, 1), (0.8199942111968994, 1), (0.7454051971435547, 1), (0.8200139999389648, 1), (0.7832369804382324, 1), (0.8199977874755859, 1), (0.8199241161346436, 1), (0.8199341297149658, 1), (0.819951057434082, 1), (0.8586807250976562, 1), (0.8200204372406006, 1)]",Purine and Pyrimidine Biosynthesis,thymidylate synthase,['Rv2764c'],dump_c + mlthf_c --> dhf_c + dtmp_c,['Rv2764c']
HSERTA,0.519688972510234,0.4771703644186793,"[(0.09517144856543036, 15), (0.09587123862841147, 2), (0.09377186843946815, 2), (0.08957312806158152, 1), (0.10146955913226031, 1), (0.1000699790062981, 1), (0.09167249825052483, 1), (0.08852344296710986, 1), (0.09727081875437368, 1), (0.09027291812456262, 1), (0.0986703988803359, 1), (0.09657102869139257, 1), (0.09797060881735478, 1)]",Cysteine and methionine metabolism,homoserine O-trans-acetylase,['Rv3341'],accoa_c + hom__L_c <=> achms_c + coa_c,
UGGPT3,0.5138222972298739,0.4796442136800192,"[(0.2332602592207992, 15), (0.23324743920105637, 4), (0.23328589926028487, 3), (0.23327307924054205, 2), (0.2784123687550479, 1), (0.23323461918131355, 1), (0.2448495570683179, 1), (0.42425291334948656, 1), (0.23256797815468636, 1)]",Peptidoglycan Metabolism,UGGPT3,['Rv2153c'],uacgam_c + ugggmda_c --> h_c + udp_c + ugagmda_c,
PRFGS,0.5136855563026153,0.4797021306053978,"[(0.8037090680738572, 7), (0.8037293251359755, 2), (0.803476111859497, 1), (0.8037698392602121, 1), (0.8034507905318491, 1), (0.6122697025250428, 1), (0.8036685539496206, 1), (0.7487668513435496, 1), (0.8019821535282737, 1), (0.803698939542798, 1), (0.5703780980644376, 1), (0.8038255461810373, 1), (0.5545775896121785, 1), (0.8036786824806798, 1), (0.803628039825384, 1), (0.8037900963223303, 1), (0.8036482968875023, 1), (0.8535110552916509, 1), (0.8033849550799647, 1), (0.7640406761807335, 1), (0.8037040038083276, 1), (0.8038458032431556, 1)]",Purine and Pyrimidine Biosynthesis,phosphoribosylformylglycinamidine synthase,"['Rv0803', 'Rv0788']",atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,
RNDR2,0.5136039213578267,0.47973671286482555,"[(0.5873015873015872, 5), (0.2698412698412698, 4), (0.42857142857142855, 3), (0.20634920634920634, 2), (0.4126984126984127, 2), (0.5238095238095237, 2), (0.6428571428571428, 1), (0.3412698412698413, 1), (0.4206349206349206, 1), (0.5714285714285714, 1), (0.21428571428571427, 1), (0.30158730158730157, 1), (0.45238095238095233, 1), (0.19047619047619047, 1), (0.2103174603174603, 1), (0.5952380952380952, 1), (0.23015873015873015, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (GDP),"['Rv3048c', 'Rv3051c']",gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,
L_LACD,0.5130323251164443,0.4799789702081254,"[(0.999999999998856, 2), (0.7307126666187699, 1), (0.7307126666187531, 1), (7.37943040007849e-12, 1), (0.9999999999988546, 1), (0.7307126666189211, 1), (0.9999999999988562, 1), (0.7307126666187684, 1), (0.9999999999988662, 1), (0.9999999999988536, 1), (0.26928733338746735, 1), (0.7307126666187758, 1), (0.999999999998855, 1), (0.7307126666187674, 1), (7.356781850376137e-12, 1), (7.397416013077418e-12, 1), (0.7307126666187614, 1), (0.2692873333874628, 1), (0.9999999999988602, 1), (1.0000000000000002, 1), (0.7307126666187568, 1), (6.817879594223086e-12, 1), (0.999999999998672, 1), (0.9999999999989, 1), (0.7307126666187762, 1), (0.9999999999988558, 1), (0.9999999999988524, 1), (7.376987909424315e-12, 1)]",Pyruvate Metabolism,L LACD,"['Rv1872c', 'Rv0694']",2.0 ficytc_c + lac__L_c --> 2.0 focytc_c + pyr_c,
UAMAS,0.5078369905146497,0.4821903512416781,"[(0.34708737864077666, 8), (0.3422330097087378, 8), (0.34466019417475724, 8), (0.3519417475728155, 3), (0.337378640776699, 1), (0.3495145631067961, 1)]",Peptidoglycan Metabolism,UDP-N-acetylmuramoyl-L-alanine synthetase,['Rv2152c'],ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,
ACChex,0.507244023899966,0.48244383649245304,"[(0.5549088086922779, 4), (0.5545207605743112, 3), (0.5580131936360109, 2), (0.5541327124563445, 2), (0.5560729530461778, 2), (0.556849049282111, 2), (0.5537931703531238, 1), (0.5563639891346527, 1), (0.5544237485448196, 1), (0.5525805199844781, 1), (0.0, 1), (0.5566550252231277, 1), (0.3958090803259604, 1), (0.5564610011641443, 1), (0.5386107877376795, 1), (0.6274616802483508, 1), (0.5556849049282111, 1), (0.5584012417539775, 1), (0.5572370974000777, 1), (0.5591773379899108, 1)]",Fatty Acid Metabolism,ACChex,['Rv3280'],coa_c + 2.0 h_c + hexc_c --> h2o_c + hexccoa_c,['Rv3280']
Mn2t,0.5025498133428904,0.4844585116205976,"[(0.9990735096915763, 24), (0.9881750579056443, 1), (0.9992929416067292, 1), (0.9988906497622821, 1), (0.9990308423747409, 1), (0.9990796050225528, 1)]",Transport,,['Rv0924c'],2.0 h_c + mn2_e <=> 2.0 h_e + mn2_c,
EX_cobalt2,0.4996485104189176,0.48571082666477583,"[(0.24644087789466101, 17), (0.23554779284174118, 1), (0.2552128077192224, 1), (0.24399638161450543, 1), (0.24850419205510266, 1), (0.2501351205275106, 1), (0.254591727399788, 1), (0.15073761584807335, 1), (0.24928362415063712, 1), (0.2591298806956858, 1), (0.24591556721226918, 1), (0.25093351690760796, 1), (0.24693015643638339, 1)]",Exchange,,[],cobalt2_e --> ,
GARFT,0.49714524290380063,0.48679575055810687,"[(0.3009591949875001, 8), (0.3009487348458698, 3), (0.30094350477505466, 2), (0.3009382747042395, 2), (0.30095396491668497, 1), (0.48540287235489166, 1), (0.3009801152707608, 1), (0.33856863421930733, 1), (0.08629093837930568, 1), (0.26621060449158485, 1), (0.3189297183083859, 1), (0.4108848233805086, 1), (0.30096965512913043, 1), (0.0, 1), (0.2917542703528206, 1), (0.3009905754123911, 1), (0.36312904676729324, 1), (0.3010114956956517, 1)]",Purine and Pyrimidine Biosynthesis,phosphoribosylglycinamide formyltransferase,['Rv0956'],10fthf_c + gar_c --> fgam_c + h_c + thf_c,
CLPNS160190,0.4963001637977304,0.48716293965456525,"[(0.3414634146341463, 4), (0.26829268292682923, 4), (0.36585365853658536, 3), (0.31707317073170727, 3), (0.5365853658536585, 2), (0.39024390243902435, 2), (0.19512195121951217, 2), (0.4146341463414634, 2), (0.2195121951219512, 2), (0.4878048780487805, 1), (0.9999999999999999, 1), (0.14634146341463414, 1), (0.2926829268292683, 1), (0.24390243902439024, 1)]",Glycerophospholipid metabolism,CLPNS160190,['Rv1822'],2.0 pg160190_c <=> clpn160190_c + glyc_c,
EX_h2,0.49559864080483074,0.4874681109073181,"[(0.16834649959139197, 18), (1.0, 1), (0.17270498501770634, 1), (0.16639723296942527, 1), (0.17224503283532538, 1), (0.17273234949081706, 1), (0.16932113290237533, 1), (0.16444796634745856, 1), (0.26750204304004355, 1), (0.1761435660792588, 1), (0.10187959684009804, 1), (0.16737186628040862, 1)]",Exchange,,[],h2_e --> ,
FAS181,0.4954884291887518,0.4875160838734117,"[(0.9564925489711618, 1), (0.8970417664930896, 1), (0.8344900630386645, 1), (0.9573904534800055, 1), (0.8344900630387042, 1), (0.9560853415214187, 1), (0.7750392805606872, 1), (0.9573904534800048, 1), (0.9866668924645652, 1), (0.9853617805060348, 1), (0.8344900630387457, 1), (0.9866668924646198, 1), (0.9573904534800073, 1), (0.8344900630387576, 1), (0.0, 1), (0.7750392805606867, 1), (0.7750392805606788, 1), (0.9573904534800064, 1), (0.9866668924646206, 1), (0.9866668924646199, 1), (0.897041766493121, 1), (0.9267671577320447, 1), (0.9853617805059489, 1), (0.9573904534800044, 1), (0.8970417664930923, 1), (0.9866668924646174, 1), (0.9573904534799795, 1), (0.98666689246462, 1), (0.8970417664930928, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C181 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,['Rv1484']
ECHA193,0.4919927861162425,0.489041848111627,"[(1.0, 15), (0.0, 7), (0.5, 7)]",Cholesterol degradation,ECHA193,['Rv3541c'],cholenec3coa_c + h2o_c <=> hcholc3coa_c,
CYTD,0.49043953858541767,0.4897224162923127,"[(0.999999999999991, 3), (0.9999999999999913, 3), (0.9999999999999912, 2), (0.9999999999999932, 2), (0.5000000000000032, 1), (9.658940314238862e-15, 1), (0.49999999999999784, 1), (0.9999999999999916, 1), (0.5075516626646054, 1), (0.753775831332297, 1), (0.9999999999999936, 1), (0.9999999999999918, 1), (0.5075516626646015, 1), (0.49999999999999967, 1), (0.9999999999999907, 1), (0.9999999999999927, 1), (0.7537758313322978, 1), (0.0, 1), (0.7537758313321293, 1), (0.9999999999999896, 1), (0.9999999999999939, 1), (0.9999999999999919, 1), (0.4999999999999989, 1)]",Purine and Pyrimidine Biosynthesis,cytidine deaminase,['Rv3315c'],cytd_c + h2o_c + h_c --> nh4_c + uri_c,
EX_pyr,0.4892854114132741,0.4902291539539049,"[(0.11124470014368759, 2), (0.11124470014370313, 1), (0.11124470014376331, 1), (0.49872865401172983, 1), (0.11124470014502519, 1), (0.4987286540117112, 1), (0.49872865401170685, 1), (0.498728654011933, 1), (0.49872865401170885, 1), (0.11124470014369425, 1), (0.4987286540115976, 1), (0.49872865401170574, 1), (0.11124470014369714, 1), (0.11124470014373289, 1), (0.11124470014369958, 1), (0.11124470014365118, 1), (0.4987286540117071, 1), (0.49872865401171185, 1), (0.4987286540085807, 1), (0.11124470014370269, 1), (0.11124470014360544, 1), (0.9999999999999998, 1), (0.4987286540116933, 1), (0.11124470014369314, 1), (0.4987286540117145, 1), (0.49872865401173994, 1), (0.49872865401170785, 1), (0.11124470014367427, 1)]",Exchange,,[],pyr_e --> ,
EX_ser_D,0.48928541141263526,0.490229153954185,"[(0.11124470014366916, 2), (0.11124470014369137, 1), (0.11124470014374754, 1), (0.49872865401171484, 1), (0.11124470014471255, 1), (0.49872865401170996, 1), (0.4987286540117236, 1), (0.4987286540119207, 1), (0.49872865401170174, 1), (0.11124470014368892, 1), (0.4987286540115904, 1), (0.49872865401169886, 1), (0.11124470014368337, 1), (0.11124470014375376, 1), (0.11124470014367116, 1), (0.11124470014363297, 1), (0.49872865401169597, 1), (0.49872865401170463, 1), (0.49872865400797517, 1), (0.11124470014368182, 1), (0.11124470014358345, 1), (1.0, 1), (0.49872865401168565, 1), (0.1112447001436856, 1), (0.49872865401169053, 1), (0.49872865401173294, 1), (0.4987286540117001, 1), (0.11124470014365584, 1)]",Exchange,,[],ser__D_e --> ,
THRt2r,0.4791541641351647,0.4947162432991741,"[(0.24581005586592178, 26), (0.22346368715083798, 1), (0.2569832402234637, 1), (0.0, 1)]",Transport,L threonine reversible transport via proton symport,['Rv3737'],h_e + thr__L_e <=> h_c + thr__L_c,
FRD2,0.4744738468932766,0.4968130376248425,"[(0.972819912942738, 2), (0.9726646945684817, 2), (0.9729638836087148, 1), (0.9726062064854286, 1), (0.9731022304205518, 1), (0.972738929443126, 1), (1.0, 1), (0.9728007918386629, 1), (0.9720916238316443, 1), (0.9730752359206811, 1), (0.972718683568223, 1), (0.9729492615879515, 1), (0.9732945662321302, 1), (0.9726405119956809, 1), (0.9735262690226866, 1), (0.9725634651939667, 1), (0.9727456780680936, 1), (0.972696750537078, 1), (0.9726309514436433, 1), (0.9729110193798014, 1), (0.9728345349635011, 1), (0.9726545716310302, 1), (0.9727271193494326, 1), (0.9730876083997886, 1), (0.9728902111194844, 1), (0.9725814615272138, 1), (0.9734250396481717, 1)]",Citric Acid Cycle,Fumarate reductase,"['Rv3318', 'Rv3317', 'Rv0247c', 'Rv3316', 'Rv0248c', 'Rv3319']",fum_c + mql8_c --> mqn8_c + succ_c,
GCCa,0.4737197435615642,0.49715231265576165,"[(0.4593277186295166, 1), (0.4597386262426844, 1), (0.45950605450920096, 1), (0.45974569816401073, 1), (0.45946446860888834, 1), (0.45953687641874663, 1), (0.45974394529462215, 1), (0.7208224134853458, 1), (0.4602313708941456, 1), (0.45966367479505393, 1), (0.4593047399974543, 1), (0.4597444288447983, 1), (0.4597308894398658, 1), (0.45934713828546936, 1), (0.4594696523604028, 1), (0.45963079455340045, 1), (0.4594312965986735, 1), (0.45973246097793835, 1), (0.4597449123949745, 1), (0.4635190215199124, 1), (0.459746363045503, 1), (0.45974249464409367, 1), (0.45946661075957523, 1), (0.6849590425885971, 1), (0.45969425492951155, 1), (0.4595615668886521, 1), (0.4597416484312854, 1), (0.45992794847599716, 1), (0.45974781369603146, 1)]",Glycolysis/Gluconeogenesis,Glycine-cleavage complex,['Rv1832'],gly_c + h_c + lpro_c --> alpro_c + co2_c,
GLYCLTt,0.4719418454535765,0.49795378573330196,"[(0.6594023686797068, 17), (0.6633517426862109, 1), (0.6592851923774234, 1), (0.6593171495507735, 1), (0.6594087654600981, 1), (0.6591027371289365, 1), (0.6584140661092533, 1), (0.6594188175435701, 1), (0.6594005410281665, 1), (0.659403282505477, 1), (0.6595118421512692, 1), (0.6590421717923433, 1), (0.6588011427155643, 1)]",Transport,Glycolate transport via diffusion,[],glyclt_e <=> glyclt_c,
NTPTP2,0.4706791293089735,0.49852437483281,"[(5.573319583618286e-14, 3), (0.6733456308455897, 2), (5.262457136723242e-14, 1), (7.66053886991358e-14, 1), (4.2099657093785936e-13, 1), (0.6733456308455956, 1), (5.3512749786932545e-14, 1), (0.673345630845602, 1), (0.673345630845592, 1), (4.618527782440651e-14, 1), (0.9999999999999872, 1), (0.6733456308455862, 1), (0.663327184577212, 1), (5.1514348342607263e-14, 1), (0.999999999999983, 1), (0.9999999999999862, 1), (0.6733456308396264, 1), (0.6633271845772173, 1), (3.375077994860476e-14, 1), (0.9999999999997566, 1), (0.6733456308455877, 1), (0.6633271845772194, 1), (0.6733456308454845, 1), (0.6733456308455892, 1), (0.6733456308455946, 1), (0.6633271845772162, 1)]",Purine and Pyrimidine Biosynthesis,Nucleoside triphosphate tripolyhydrolase,['Rv2344c'],gtp_c + h2o_c --> gsn_c + pppi_c,
PRAGSr,0.4687431527110762,0.49940139612231726,"[(0.45040425507989523, 10), (0.450393010154168, 4), (0.4503986326170316, 3), (0.45040987754275885, 2), (0.4503817652284407, 1), (0.45034803045125893, 1), (0.7596284676539712, 1), (0.5215059204533954, 1), (0.23813379212630306, 1), (0.4499881928279864, 1), (0.6976127022681016, 1), (0.4252381113022749, 1), (0.4499825703651228, 1), (0.45042674493134977, 1)]",Purine and Pyrimidine Biosynthesis,phosphoribosylglycinamide synthase,['Rv0772'],atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,
IGPS,0.4675993412901174,0.49992081551705614,"[(0.6000000000000001, 17), (0.8, 3), (0.6500000000000001, 3), (0.7000000000000001, 2), (1.0, 2), (0.55, 1), (0.5000000000000001, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",indole-3-glycerol-phosphate synthase,['Rv1611'],2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,
TRE6PS,0.4674488481900186,0.49998922618489106,"[(0.42105263157894735, 11), (0.3684210526315789, 5), (0.5263157894736842, 3), (0.3157894736842105, 3), (0.0, 2), (0.47368421052631576, 2), (0.21052631578947367, 1), (0.15789473684210525, 1), (0.10526315789473684, 1)]",Membrane Metabolism,"Alpha,alpha-trehalose-phosphate synthase (UDP-forming)",['Rv3490'],g6p_c + udpg_c --> h_c + tre6p_c + udp_c,
TPI,0.4648189370978731,0.5011873544303975,"[(0.9957081545064379, 20), (0.9914163090128757, 4), (0.9871244635193135, 3), (1.0000000000000002, 1), (0.0, 1)]",Glycolysis/Gluconeogenesis,triose-phosphate isomerase,['Rv1438'],dhap_c <=> g3p_c,
MOHMT,0.46372062366305444,0.5016892008611984,"[(0.8282648032487513, 16), (0.8268416678479802, 4), (0.8311110740502934, 4), (0.8339573448518355, 3), (0.8296879386495224, 1), (0.0, 1)]",Pantothenate and CoA Metabolism,3-methyl-2-oxobutanoate hydroxymethyltransferase,['Rv2225'],3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,
GMPS2,0.46194276456181127,0.5025034064795283,"[(0.28125, 7), (0.3125, 5), (0.4375, 4), (0.375, 3), (0.40625, 2), (0.5, 1), (0.75, 1), (0.53125, 1), (0.15625, 1), (0.6875, 1), (0.25, 1), (0.1875, 1), (0.21875, 1)]",Purine and Pyrimidine Biosynthesis,GMP synthase,['Rv3396c'],atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c,
H2td,0.4613566755361083,0.5027723227267291,"[(0.5733296868468489, 16), (0.5698179970266584, 2), (0.5715738419367536, 1), (1.0, 1), (0.7590786577110058, 1), (0.5881176253394951, 1), (0.5697739011849802, 1), (0.5190837894368665, 1), (0.5690768178147745, 1), (0.5856206012175158, 1), (0.5765678901807121, 1), (0.5259218742742766, 1), (0.2913312839735868, 1)]",Transport,H2td,[],h2_c <=> h2_e,
PHEt2r,0.4608063820179457,0.5030250435766702,"[(0.36093308460927537, 23), (0.360951554217535, 2), (0.35463494819274877, 1), (0.3608869105886263, 1), (0.9999999999999998, 1), (0.36111778069187145, 1)]",Transport,L-phenylalanine reversible transport via proton symport,[],h_e + phe__L_e <=> h_c + phe__L_c,
RIBabc,0.46045704001406224,0.5031855930952158,"[(0.32677165354330706, 9), (0.3274278215223097, 3), (0.3293963254593176, 2), (0.33727034120734906, 2), (0.3280839895013123, 2), (0.3307086614173228, 2), (0.33005249343832016, 1), (0.31627296587926507, 1), (0.3202099737532808, 1), (0.3248031496062992, 1), (0.32874015748031493, 1), (0.3412073490813648, 1), (0.3333333333333333, 1), (0.9809711286089239, 1), (0.32545931758530183, 1)]",Transport,D-ribose transport via ABC system,"['Rv1237', 'Rv2316', 'Rv1236', 'Rv2317', 'Rv1238', 'Rv2318', 'Rv2040c', 'Rv1235', 'Rv2041c', 'Rv2038c', 'Rv2039c']",atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,
FASPHDCA,0.4598917992745752,0.5034455543379341,"[(0.2272727272727273, 2), (0.22176846590909094, 2), (0.22958096590909094, 1), (0.21875000000000003, 1), (0.22904829545454547, 1), (0.2399680397727273, 1), (0.2243430397727273, 1), (0.22167968750000003, 1), (0.2224786931818182, 1), (0.22389914772727273, 1), (0.22549715909090912, 1), (0.22230113636363638, 1), (0.2332208806818182, 1), (0.22567471590909094, 1), (0.23473011363636365, 1), (0.21537642045454547, 1), (0.23544034090909094, 1), (0.23011363636363638, 1), (0.2311789772727273, 1), (0.22749467329545456, 1), (0.23339843750000003, 1), (0.22691761363636365, 1), (0.22762784090909094, 1), (0.24573863636363638, 1), (0.22478693181818185, 1), (0.22851562500000003, 1), (0.2254083806818182, 1)]",Membrane Metabolism,FASPHDCA,[],4hbzACP_c + 24.0 h_c + 8.0 malACP_c + 16.0 nadph_c --> 8.0 ACP_c + 8.0 co2_c + 8.0 h2o_c + 16.0 nadp_c + phdcaACP_c,
DHFR,0.45791748961578843,0.5043554087483062,"[(0.09888839721679688, 12), (0.09887218475341797, 4), (0.09885692596435547, 3), (0.09890365600585938, 2), (0.09882545471191406, 2), (0.09891891479492188, 2), (1.0, 1), (0.13984394073486328, 1), (0.11907577514648438, 1), (0.05639839172363281, 1)]",Folate Metabolism,dihydrofolate reductase,['Rv2763c'],dhf_c + h_c + nadph_c <=> nadp_c + thf_c,['Rv2763c']
CAt4,0.4569127347563254,0.5048195522710068,"[(0.0012954335965720835, 24), (0.01958097705587803, 1), (0.0010899080740390127, 1), (0.0015196432575172519, 1), (0.0009840312897037942, 1), (0.0012642933658852547, 1)]",Transport,calcium transport in/out via proton antiporter,['Rv1607'],ca2_c + h_e <=> ca2_e + h_c,
LDH_L,0.4555332208048,0.505458034808696,"[(0.009242093784078517, 5), (0.009255725190839696, 2), (0.009051254089422029, 2), (0.009269356597600874, 2), (0.009282988004362051, 2), (0.008369683751363141, 1), (0.009023991275899673, 1), (0.008942202835332607, 1), (0.009310250817884407, 1), (0.00886041439476554, 1), (0.009010359869138496, 1), (0.009078516902944384, 1), (0.00856052344601963, 1), (0.00892857142857143, 1), (0.00910577971646674, 1), (0.15590239912758996, 1), (0.009678298800436207, 1), (0.00959651035986914, 1), (0.009126226826608507, 1), (0.014899127589967287, 1), (0.009214830970556162, 1)]",Glycolysis/Gluconeogenesis,L-lactate dehydrogenase,['Rv0694'],lac__L_c + nad_c <=> h_c + nadh_c + pyr_c,
MYC2CYC1,0.4545691069377479,0.5059050982250746,"[(0.9939408628211344, 3), (0.9951526902569074, 3), (0.9932137663596704, 2), (0.9985458070770723, 1), (0.9973339796412991, 1), (0.994183228308289, 1), (0.993819680077557, 1), (0.9949103247697528, 1), (0.9933349491032477, 1), (0.993637905962191, 1), (0.993456131846825, 1), (0.9927290353853612, 1), (0.9922443044110519, 1), (0.0, 1), (0.9929714008725158, 1), (0.9934258361609307, 1), (0.9943044110518663, 1), (0.9946149418322832, 1), (0.9968492486669899, 1), (0.9952662990790112, 1), (0.9921231216674746, 1), (0.9946679592825982, 1), (0.9980610761027631, 1), (0.9924866698982066, 1)]",Mycolic Acid Biosynthesis,MYC2CYC1,['Rv0644c'],amet_c + meroacidcyc1ACP_c --> ahcys_c + h_c + meroacidcyc2ACP_c,
FCLT,0.4528047686561283,0.5067250285756897,"[(0.4216144935987489, 11), (0.4216128369602672, 6), (0.42161118032178546, 4), (0.42161615023723065, 2), (0.7414583719882313, 1), (0.4378197312269727, 1), (0.4060155856548361, 1), (0.4098357939936915, 1), (0.3907214991915604, 1), (0.4216178068757124, 1)]",Cofactor and Prosthetic Group Biosynthesis,Ferrochelatase,['Rv1485'],fe2_c + ppp9_c --> 2.0 h_c + pheme_c,
